application_id,crb_checked,crb_reason,tier3_cost,tier3_result,final_score,decision,recommended_amount
APP_000188,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.4,APPROVE,3000.0
APP_000189,False,Sufficient data from Tier 1 and Tier 2,0,,71.2,APPROVE,3000.0
APP_000190,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.0,APPROVE,15000.0
APP_000191,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",62.400000000000006,APPROVE_REDUCED,700.0
APP_000192,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_000193,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",65.2,APPROVE_REDUCED,10500.0
APP_000194,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",60.0,APPROVE_REDUCED,14000.0
APP_000195,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",57.2,APPROVE_REDUCED,14000.0
APP_000196,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",61.2,APPROVE_REDUCED,14000.0
APP_000197,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 442, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",38.4,REJECT,0.0
APP_000198,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_000199,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.4,APPROVE,5000.0
APP_000200,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.4,APPROVE,2000.0
APP_000201,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",70.4,APPROVE,20000.0
APP_000202,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,20000.0
APP_000203,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,20000.0
APP_000204,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",58.4,APPROVE_REDUCED,14000.0
APP_000205,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,1400.0
APP_000206,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 442, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",49.2,REJECT,0.0
APP_000207,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 644, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,3000.0
APP_000208,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 479, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",71.2,APPROVE,20000.0
APP_000209,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 439, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,1400.0
APP_000210,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",71.6,APPROVE,15000.0
APP_000211,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.4,APPROVE,5000.0
APP_000212,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,15000.0
APP_000213,False,Tier 1 score too low (fraud likely),0,,27.6,REJECT,0.0
APP_000214,False,Tier 1 score too low (fraud likely),0,,25.6,REJECT,0.0
APP_000215,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",59.2,APPROVE_REDUCED,700.0
APP_000216,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",67.2,APPROVE_REDUCED,10500.0
APP_000217,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,700.0
APP_000218,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 582, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",86.0,APPROVE,15000.0
APP_000219,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,5000.0
APP_000220,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_000221,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 563, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",74.0,APPROVE,15000.0
APP_000222,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 454, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",64.0,APPROVE_REDUCED,14000.0
APP_000223,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,3500.0
APP_000224,False,Sufficient data from Tier 1 and Tier 2,0,,64.4,APPROVE_REDUCED,3500.0
APP_000225,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,5000.0
APP_000226,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,2000.0
APP_000227,False,Sufficient data from Tier 1 and Tier 2,0,,66.4,APPROVE_REDUCED,7000.0
APP_000228,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,5000.0
APP_000229,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",29.6,REJECT,0.0
APP_000230,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 322, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",50.0,REJECT,0.0
APP_000231,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 527, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,2000.0
APP_000232,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_000233,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.0,APPROVE,15000.0
APP_000234,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 420, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,14000.0
APP_000235,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_000236,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 401, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,3500.0
APP_000237,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_000238,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,3500.0
APP_000239,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_000240,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,700.0
APP_000241,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 371, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",44.0,REJECT,0.0
APP_000242,False,Sufficient data from Tier 1 and Tier 2,0,,71.6,APPROVE,5000.0
APP_000243,False,Sufficient data from Tier 1 and Tier 2,0,,68.0,APPROVE_REDUCED,7000.0
APP_000244,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 569, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",83.6,APPROVE,20000.0
APP_000245,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,2000.0
APP_000246,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 700, 'signal': 'Excellent credit history', 'score_boost': 20, 'cost': 50}",82.0,APPROVE,5000.0
APP_000247,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",71.2,APPROVE,15000.0
APP_000248,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 445, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",53.2,REJECT,0.0
APP_000249,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 510, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",71.6,APPROVE,20000.0
APP_000250,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",59.2,APPROVE_REDUCED,700.0
APP_000251,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 465, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",75.2,APPROVE,3000.0
APP_000252,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 359, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",56.0,APPROVE_REDUCED,3500.0
APP_000253,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.80000000000001,APPROVE,5000.0
APP_000254,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",55.2,APPROVE_REDUCED,3500.0
APP_000255,False,Sufficient data from Tier 1 and Tier 2,0,,63.2,APPROVE_REDUCED,1400.0
APP_000256,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",50.0,REJECT,0.0
APP_000257,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,5000.0
APP_000258,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 544, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",53.2,REJECT,0.0
APP_000259,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_000260,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 469, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",75.2,APPROVE,15000.0
APP_000261,True,Borderline scores need CRB tie-breaker,50,"{'has_record': True, 'score': 374, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",37.2,REJECT,0.0
APP_000262,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,5000.0
APP_000263,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",55.2,APPROVE_REDUCED,1400.0
APP_000264,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",71.6,APPROVE,20000.0
APP_000265,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_000266,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 445, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",39.2,REJECT,0.0
APP_000267,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.6,APPROVE,10000.0
APP_000268,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.6,APPROVE,1000.0
APP_000269,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 365, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",53.2,REJECT,0.0
APP_000270,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_000271,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,10000.0
APP_000272,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,10000.0
APP_000273,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",74.4,APPROVE,3000.0
APP_000274,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 525, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",72.4,APPROVE,1000.0
APP_000275,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",60.4,APPROVE_REDUCED,2100.0
APP_000276,False,Sufficient data from Tier 1 and Tier 2,0,,66.0,APPROVE_REDUCED,700.0
APP_000277,False,Tier 1 score too low (fraud likely),0,,24.8,REJECT,0.0
APP_000278,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,10000.0
APP_000279,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 407, 'signal': 'Poor credit history', 'score_boost': -20, 'cost': 50}",39.2,REJECT,0.0
APP_000280,False,Sufficient data from Tier 1 and Tier 2,0,,67.2,APPROVE_REDUCED,7000.0
APP_000281,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 518, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",73.6,APPROVE,3000.0
APP_000282,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",59.2,APPROVE_REDUCED,700.0
APP_000283,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_000284,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 677, 'signal': 'Excellent credit history', 'score_boost': 20, 'cost': 50}",93.2,APPROVE,1000.0
APP_000285,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.6,APPROVE,5000.0
APP_000286,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 562, 'signal': 'Good credit history', 'score_boost': 10, 'cost': 50}",74.0,APPROVE,1000.0
APP_000287,True,Borderline scores need CRB tie-breaker,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",45.2,REJECT,0.0
APP_000288,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_000289,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",56.4,APPROVE_REDUCED,10500.0
APP_000290,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,3000.0
APP_000291,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,10000.0
APP_000292,False,Sufficient data from Tier 1 and Tier 2,0,,68.4,APPROVE_REDUCED,3500.0
APP_000293,False,Sufficient data from Tier 1 and Tier 2,0,,67.6,APPROVE_REDUCED,1400.0
APP_000294,False,Tier 1 score too low (fraud likely),0,,27.6,REJECT,0.0
APP_000295,False,Sufficient data from Tier 1 and Tier 2,0,,71.6,APPROVE,5000.0
APP_000296,False,Sufficient data from Tier 1 and Tier 2,0,,69.2,APPROVE_REDUCED,2100.0
APP_000297,False,Sufficient data from Tier 1 and Tier 2,0,,68.0,APPROVE_REDUCED,2100.0
APP_000298,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_000299,False,Sufficient data from Tier 1 and Tier 2,0,,66.4,APPROVE_REDUCED,3500.0
APP_000300,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,2000.0
APP_000301,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",24.0,REJECT,0.0
APP_000302,False,Tier 1 score too low (fraud likely),0,,28.8,REJECT,0.0
APP_000303,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",72.4,APPROVE,2000.0
APP_000304,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",69.6,APPROVE_REDUCED,14000.0
APP_000305,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.2,APPROVE,5000.0
APP_000306,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",76.0,APPROVE,20000.0
APP_000307,True,"High-value loan (>= KES 15,000)",50,"{'has_record': True, 'score': 457, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",76.0,APPROVE,20000.0
APP_000308,False,Sufficient data from Tier 1 and Tier 2,0,,63.2,APPROVE_REDUCED,1400.0
APP_000309,False,Sufficient data from Tier 1 and Tier 2,0,,64.4,APPROVE_REDUCED,3500.0
APP_000310,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 478, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",73.2,APPROVE,3000.0
APP_000311,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 538, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",57.6,APPROVE_REDUCED,3500.0
APP_000312,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': True, 'score': 549, 'signal': 'Fair credit history', 'score_boost': 0, 'cost': 50}",73.2,APPROVE,5000.0
APP_000313,True,Conflicting signals between Tier 1 and Tier 2,50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",73.6,APPROVE,5000.0
APP_000314,False,Tier 1 score too low (fraud likely),0,,24.0,REJECT,0.0
APP_000315,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,1000.0
APP_000316,False,Sufficient data from Tier 1 and Tier 2,0,,70.4,APPROVE,3000.0
APP_000317,True,"High-value loan (>= KES 15,000)",50,"{'has_record': False, 'score': 0, 'signal': 'No CRB record (unbanked)', 'cost': 50}",75.2,APPROVE,15000.0
